fid,field_1,x,y,VRYieldVOl,row,col,CropSeason,harvestID,CropName,Relative_Elevation1,Slope1,TRI1,TPI1,Elevation1,SeedingDensity,SeedingDensity_missing,Seeding_Variety1,Application_1_N_rate,Application_1_ID,Application_1_N_date,Application_2_N_rate,Application_2_ID,Application_2_N_date,Application_3_N_rate,Application_3_ID,Application_3_N_date,Application_4_N_rate,Application_4_ID,Application_4_N_date,Application_5_N_rate,Application_5_ID,Application_5_N_date,Application_6_N_rate,Application_6_ID,Application_6_N_date,Application_7_N_rate,Application_7_ID,Application_7_N_date,Application_8_N_rate,Application_8_ID,Application_8_N_date,Application_9_N_rate,Application_9_ID,Application_9_N_date,Application_10_N_rate,Application_10_ID,Application_10_N_date,ph_mean_30_60,clay_mean_30_60,silt_mean_30_60,sand_mean_30_60,ksat_mean_30_60,om_mean_30_60,GDD2,Precipitation2,GDD3,Precipitation3,GDD4,Precipitation4,GDD5,Precipitation5,GDD6,Precipitation6,GDD7,Precipitation7,GDD8,Precipitation8,GDD9,Precipitation9,GDD10,Precipitation10,GDD11,Precipitation11,Trait1,Trait2,Trait3,Trait4,Trait5,FIPSCode,PlantingDay1,HarvestDay,GridId
"232","231",-97.69554697,27.66779297,2.7901702,"58","13","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-0.76583451,0.008386428,0.679781616,2.673265934,53.82112885,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.246103363,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",190.7385452,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"233","232",-97.69544697,27.66779297,13.370426,"58","14","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-0.739875615,0.004823177,0.840787947,2.691850424,53.85721588,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.244234619,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",79.69568939,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"230","229",-97.69574697,27.66779297,82.4233,"58","11","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-0.695034742,0.010398747,0.79286325,2.55486989,53.91955185,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.245517502,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",81.54303532,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"231","230",-97.69564697,27.66779297,1.4914783,"58","12","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-0.593550801,0.001884309,0.812393069,2.874904394,54.0606308,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43",,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.259329834,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",190.7385452,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"228","227",-97.69594697,27.66779297,48.014366,"58","9","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-1.334458232,,0.771812618,1.232057929,53.03065109,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.237422543,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",89.3076622,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"229","228",-97.69584697,27.66779297,2.062862,"58","10","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-0.709194183,0.017344663,0.810458004,2.272565365,53.89986801,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.237422543,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",94.99403458,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"120","119",-97.69544697,27.66789297,58.779293,"57","14","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-0.921450794,0.015408197,0.47356993,2.626917601,53.60479736,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",7.6219384,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0.251594067,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.244234619,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",79.69568939,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"118","117",-97.69564697,27.66789297,72.11724,"57","12","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-0.586471081,0.004169276,0.592954576,2.970112324,54.07047272,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",7.415574799,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0.459212112,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.259329834,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",78.91634331,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"119","118",-97.69554697,27.66789297,0,"57","13","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-0.484989852,0.008977043,0.682630718,3.327795744,54.21154785,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",7.415574799,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0.314016867,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.246103363,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",190.7385452,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"116","115",-97.69584697,27.66789297,60.420254,"57","10","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-0.614644468,0.008096454,0.562996387,2.365989685,54.03130722,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,0.392593241,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140",,,,0.262259083,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",81.31211643,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"117","116",-97.69574697,27.66789297,72.11724,"57","11","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-0.586471081,0.001346659,0.592136502,2.717212915,54.07047272,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",8.470982666,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0.631385231,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140",,,,0.301720467,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",86.45005646,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"115","114",-97.69594697,27.66789297,56.535614,"57","9","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-0.775128722,,0.466125369,1.877149701,53.80820847,"63000","0",84G62,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,0.392593241,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140",,,,0.262259083,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125",,,,79.60909481,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"7","6",-97.69544697,27.66799297,71.64669,"56","14","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-1.037094235,,0.405512184,2.71265626,53.44403458,"0","0",nan,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",7.6219384,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0.251594067,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",79.69568939,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"6","5",-97.69554697,27.66799297,0,"56","13","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-0.713913977,,0.283218473,3.169682026,53.89330673,"0","0",nan,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",7.415574799,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0.314016867,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",190.7385452,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"5","4",-97.69564697,27.66799297,0,"56","12","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-0.713913977,,0.319262147,2.851370335,53.89330673,"0","0",nan,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",7.415574799,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0.459212112,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",78.91634331,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"4","3",-97.69574697,27.66799297,2.4965706,"56","11","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-0.73736757,,0.312600017,2.490571976,53.86070251,"0","0",nan,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",8.470982666,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0.176802194,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",83.0151432,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"3","2",-97.69584697,27.66799297,0.00118528,"56","10","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-0.949772358,,0.411158711,1.866933107,53.56542587,"0","0",nan,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",33.34631836,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0.176802194,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",63.41594925,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"2","1",-97.69594697,27.66799297,14.955957,"56","9","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-0.687806904,,0.376390249,1.942533731,53.92959976,"0","0",nan,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",33.34631836,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0.176802194,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",63.41594925,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.425739765,37.78022385,21.6675396,36.38300705,2.372146368,1.097830057,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"567","566",-97.69604697,27.66749297,52.573086,"61","8","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-2.368157864,,1.314936042,-0.521726906,51.59364319,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",80.21525688,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"569","568",-97.69584697,27.66749297,60.246563,"61","10","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-1.495090604,0.048125967,1.257730603,0.765906811,52.80734634,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.251542759,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",81.7739542,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
"568","567",-97.69594697,27.66749297,36.27782,"61","9","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,-1.603503346,0.039735794,1.270456314,0.549208641,52.65663528,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.251542759,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",82.5821703,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","8"
